file,page_num,line_num,text,lang,lang_score,perplex,categ
CTX194500099,165,94,Barva je světlešedá. Materiá,ces_Latn,1.0000,734.10,Trash
CTX194500099,165,95,"písčitý, promísený slídou.Lo",ces_Latn,0.9679,668.02,Trash
CTX194500099,165,96,"ny jsou staré, ale ostré.",ces_Latn,1.0000,4024.21,Trash
CTX194500099,165,97,", dtto",ita_Latn,0.9349,57989.30,Trash
CTX194500099,165,100,Středověk,ces_Latn,1.0000,150.66,Noisy
CTX194500099,57,2,Poznámka,slk_Latn,0.9997,897.29,Trash
CTX194500099,57,3,staré,ces_Latn,0.9926,28445.11,Trash
CTX194500099,57,4,Předmět,ces_Latn,1.0000,135.34,Noisy
CTX194500099,57,5,číslo po příp,ces_Latn,1.0000,504.52,Trash
CTX194500099,57,6,jeho popis,ces_Latn,0.9933,16738.72,Trash
CTX194500099,57,7,jeho kresba,slk_Latn,0.9567,4635.80,Trash
CTX194500099,57,8,Naleziště a.,ces_Latn,1.0000,361.00,Noisy
CTX194500099,57,9,zp. získání,ces_Latn,1.0000,920.64,Trash
CTX194500099,57,10,Bljžší k.,ces_Latn,0.9921,295.87,Noisy
CTX194500099,57,11,určen ',ces_Latn,0.9978,11817.06,Trash
CTX194500099,57,12,zlomek nádoby pocházející,ces_Latn,1.0000,463.53,Noisy
CTX194500099,57,13,"od okraje, dobře pálená,",ces_Latn,1.0000,274.69,Noisy
CTX194500099,57,14,"cihlové barvy, zdobený",ces_Latn,0.8839,980.64,Trash
CTX194500099,57,15,"vrypem nehtem,hlína pro-",ces_Latn,0.9989,1883.36,Trash
CTX194500099,57,16,"míšena, většími zrny kře e-",ces_Latn,1.0000,225.13,Noisy
CTX194500099,57,17,ne.Ornament pozůstává ze,ces_Latn,1.0000,828.68,Trash
CTX194500099,57,18,dvou řad vrypů nehtem rov-,ces_Latn,1.0000,696.77,Trash
CTX194500099,57,19,neběžných s okrajem při,ces_Latn,1.0000,138.26,Noisy
CTX194500099,57,20,čemž vryp-y spodní řady jsou,ces_Latn,1.0000,640.86,Trash
CTX194500099,57,21,"vždy mezi vrypy horními,",ces_Latn,1.0000,1958.05,Trash
CTX194500099,57,22,Nal. pravděp.,ces_Latn,0.9996,209.40,Noisy
CTX194500099,57,23,"ve Vestoi,okr.",tur_Latn,0.9966,4766.45,Trash
CTX194500099,57,24,Nymburk,deu_Latn,0.5788,429.28,Noisy
CTX194500099,57,25,Neolit,vie_Latn,0.5174,1132070.62,Trash
CTX194500099,57,26,pásková k,slk_Latn,0.6674,591.08,Trash
CTX194500099,57,27,vol tová ',ces_Latn,0.6145,4704.45,Trash
CTX194500099,57,29,Tvar střepu čtvercový.Rov,ces_Latn,1.0000,246.76,Noisy
CTX194500099,57,30,"ný okraj je zaoblen, stej",slk_Latn,0.9398,355.94,Noisy
CTX194500099,57,31,silný jako ostatní část.,ces_Latn,1.0000,260.54,Noisy
CTX194500099,57,33,Zlomek je téměř plochý.,ces_Latn,1.0000,294.42,Noisy
CTX194500099,57,34,"Velikost 6,6 x 5.1x6.2x7.3",slv_Latn,0.8886,40.37,Noisy
CTX194500099,57,35,Síla 1.40 cm .,ces_Latn,0.4573,925.08,Trash
CTX194500099,57,36,Vzdálenost horní řady vry,ces_Latn,1.0000,3769.91,Trash
CTX194500099,57,37,vryod okraje 2.10 cm,ces_Latn,0.5955,1065.22,Trash
CTX194500099,57,38,Velikost vrypů 0.90 cm,ces_Latn,0.9983,582.50,Trash
CTX194500099,57,39,Počet vrypů v prvé řadě:,ces_Latn,1.0000,313.10,Noisy
CTX194500099,57,40,7 ( 6 celých/,ces_Latn,0.6757,2725.26,Trash
CTX194500099,57,41,Počet vrypů v druhé řadě:,ces_Latn,1.0000,387.11,Noisy
CTX194500099,57,42,"Zlomek nádoby, dobře vyp",ces_Latn,1.0000,451.55,Noisy
CTX194500099,57,43,"lený, n pravidelného tva",slk_Latn,0.6806,655.37,Trash
CTX194500099,57,44,"na vnitrní straně černý,",ces_Latn,1.0000,583.16,Trash
CTX194500099,57,45,na. vnější straně nahmědlý,ces_Latn,1.0000,134.85,Noisy
CTX194500099,57,54,ar.,N/A,0,0,Non-text
CTX194500099,134,11,42?,N/A,0,0,Non-text
CTX194500099,134,12,/,N/A,0,0,Non-text
CTX194500099,134,13,401 ¬,N/A,0,0,Non-text
CTX194500099,134,14,3789,N/A,0,0,Non-text
CTX194500099,134,39,boč,N/A,0,0,Non-text
CTX194500099,134,41,dem,N/A,0,0,Non-text
CTX194500099,134,42,íce,N/A,0,0,Non-text
CTX194500099,134,45,jer,N/A,0,0,Non-text
CTX194500099,134,47,77,N/A,0,0,Non-text
CTX194500099,134,48,fra,N/A,0,0,Non-text
CTX194500099,134,49,íč-,N/A,0,0,Non-text
CTX194500099,134,50,"L,",N/A,0,0,Non-text
CTX194500099,134,51,e-,N/A,0,0,Non-text
CTX194500099,134,52,or,N/A,0,0,Non-text
CTX194500099,134,53,or,N/A,0,0,Non-text
CTX194500099,134,54,ách,N/A,0,0,Non-text
CTX194500099,134,55,tro,N/A,0,0,Non-text
CTX194500099,134,56,4 m,N/A,0,0,Non-text
CTX194500099,134,57,dné,N/A,0,0,Non-text
CTX194500099,134,58,elý,N/A,0,0,Non-text
CTX194500099,134,59,pz,N/A,0,0,Non-text
CTX194500099,134,60,a,N/A,0,0,Non-text
CTX194500099,134,66,es,N/A,0,0,Non-text
CTX194500099,134,67,?,N/A,0,0,Non-text
CTX194500099,134,68,•,N/A,0,0,Non-text
CTX194500099,134,69,428,N/A,0,0,Non-text
CTX194500099,134,70,71,N/A,0,0,Non-text
CTX194500099,134,71,4226,N/A,0,0,Non-text
CTX194500099,134,85,klí,N/A,0,0,Non-text
CTX194500099,134,86,ým,N/A,0,0,Non-text
CTX194500099,134,89,prů,N/A,0,0,Non-text
CTX194500099,134,90,av.,N/A,0,0,Non-text
CTX194500099,134,93,cm,N/A,0,0,Non-text
CTX194500099,134,94,73,N/A,0,0,Non-text
CTX194500099,134,104,E,N/A,0,0,Non-text
CTX194500099,134,105,429,N/A,0,0,Non-text
CTX194500099,134,106,385,N/A,0,0,Non-text
CTX194500099,134,107,3773,N/A,0,0,Non-text
CTX194500099,134,118,1 a,N/A,0,0,Non-text
CTX194500099,134,119,je,N/A,0,0,Non-text
CTX194500099,134,120,t,N/A,0,0,Non-text
CTX194500099,134,121,t,N/A,0,0,Non-text
CTX194500099,134,122,<mÝ,N/A,0,0,Non-text
CTX194500099,134,124,e ¬,N/A,0,0,Non-text
CTX194500099,134,125,J,N/A,0,0,Non-text
CTX194500099,134,131,430,N/A,0,0,Non-text
CTX194500099,134,132,217,N/A,0,0,Non-text
CTX194500099,134,133,3135,N/A,0,0,Non-text
CTX194500099,57,46,zdobený rytým a vypícha-,slk_Latn,0.6169,358.79,Noisy
CTX194500099,57,47,á- Nal. pravděp.,ces_Latn,0.9994,271.85,Noisy
CTX194500099,57,48,"nu,ve Věštci,okr",slk_Latn,0.8952,322.70,Noisy
CTX194500099,57,49,Nymburk,deu_Latn,0.5788,429.28,Noisy
CTX194500099,57,50,"až šedý,",ces_Latn,0.8384,158.68,Noisy
CTX194500099,57,51,“eolit,als_Latn,0.6363,4121.00,Trash
CTX194500099,57,52,pásková k.,slk_Latn,0.6064,422.28,Noisy
CTX194500099,57,53,volutová k,ces_Latn,0.9795,1342.04,Trash
CTX194500099,57,55,nym ornamentem. Lomy jsou,ces_Latn,0.9998,15252.51,Trash
CTX194500099,57,56,"ostré, částečně čerstvé.",ces_Latn,1.0000,128.90,Noisy
CTX194500099,57,57,U jedné strany je patrný,ces_Latn,0.9826,1824.85,Trash
CTX194500099,57,58,zbytek nízkého kulatého,ces_Latn,0.9998,681.33,Trash
CTX194500099,57,59,pypkovitého výčnělku.Od,ces_Latn,0.9997,559.53,Trash
CTX194500099,57,60,něho šikmo se rozbíhají,ces_Latn,1.0000,499.03,Noisy
CTX194500099,57,61,dvě ryté čáry.Prostora,ces_Latn,1.0000,528.45,Trash
CTX194500099,57,62,"mezi nimi je vyplň ""na ry",ces_Latn,1.0000,678.30,Trash
CTX194500099,57,63,ryčárkami. Volný pro-,ces_Latn,0.9980,320.57,Noisy
CTX194500099,57,64,istor mimo tuto zdobenou,ces_Latn,0.9929,2290.85,Trash
CTX194500099,57,65,páskuje na jedné straně,ces_Latn,1.0000,317.73,Noisy
CTX194500099,57,66,i vyplněn dv ěma krátkými,ces_Latn,1.0000,234.48,Noisy
CTX194500099,57,67,"rovnoběžnými čárkami, na",ces_Latn,0.9995,131.36,Noisy
CTX194500099,57,68,druhéstraně je 1 vryp ost_J.,ces_Latn,1.0000,1194.12,Trash
CTX194500099,57,69,hran a od výčnělku se rozbí-,ces_Latn,1.0000,399.86,Noisy
CTX194500099,57,70,hájící ‘rytá čára.,ces_Latn,1.0000,146.10,Noisy
CTX194500099,57,71,Síla 0.8 - 1.0 cm,ces_Latn,0.4636,168.93,Noisy
CTX194500099,57,72,síla s vývalkem 2.00 cm,ces_Latn,1.0000,642.36,Trash
CTX194500099,57,73,0 vývalku as 2.50 cm,ces_Latn,0.7925,754.12,Trash
CTX194500099,57,74,šířka rytých čar as 1.5-2.0 i,ces_Latn,0.9422,131.52,Noisy
CTX194500099,57,75,rých,slk_Latn,1.0000,467.42,Noisy
CTX194500099,134,1,Str.,deu_Latn,0.4720,69.23,Noisy
CTX194500099,134,2,Inv.,deu_Latn,0.9672,69.86,Clear
CTX194500099,134,3,číslo,slk_Latn,0.7664,40839.57,Trash
CTX194500099,134,4,Staré,ces_Latn,0.4566,36340.97,Trash
CTX194500099,134,5,číslo,slk_Latn,0.7664,40839.57,Trash
CTX194500099,134,6,"Předmět, jeho popis, po příp. kresba",ces_Latn,1.0000,217.77,Noisy
CTX194500099,134,7,Naleziště,ces_Latn,1.0000,384.43,Noisy
CTX194500099,134,8,a způsob získání,ces_Latn,1.0000,840.54,Trash
CTX194500099,134,9,"Bližší kult, určení",ces_Latn,0.9993,274.06,Noisy
CTX194500099,134,10,Poznámka,slk_Latn,0.9997,897.29,Trash
CTX194500099,134,15,Kamenný plochý brous,ces_Latn,0.5936,847.04,Trash
CTX194500099,134,16,"ment?/, obdélníkovéh",ces_Latn,0.8837,1610.82,Trash
CTX194500099,134,17,něho i podéžn ho prů,ces_Latn,1.0000,266.72,Noisy
CTX194500099,134,18,zhotovený z jemnozrn,slk_Latn,0.9598,2093.30,Trash
CTX194500099,134,19,"pískovee. Uprostřed,",ces_Latn,0.9999,430.19,Noisy
CTX194500099,134,20,slaben. Zbroušeny js,ces_Latn,0.9999,2329.24,Trash
CTX194500099,134,21,ní a spodní stra a i,ces_Latn,1.0000,916.37,Trash
CTX194500099,134,22,strany. Ny větších s,ces_Latn,1.0000,541.04,Trash
CTX194500099,134,23,jdou podélně as stře,ces_Latn,1.0000,580.60,Trash
CTX194500099,134,24,"žlábky, širkoké nejv",ces_Latn,0.9994,1429.23,Trash
CTX194500099,134,25,a as 3 mm hluboké. N,ces_Latn,0.6935,2872.76,Trash
CTX194500099,134,26,straně jde žlábek př,ces_Latn,1.0000,284.71,Noisy
CTX194500099,134,27,"brousek, na druhé je",ces_Latn,0.9961,3131.92,Trash
CTX194500099,134,28,2 cm dlouhý. Žlábek,ces_Latn,0.9999,609.19,Trash
CTX194500099,134,29,jenom konci vytrácí.,ces_Latn,0.9787,333.96,Noisy
CTX194500099,134,30,"Délka 7.50 cm,",ces_Latn,0.7955,427.03,Noisy
CTX194500099,134,31,nejv. šířka 5.70 cm,ces_Latn,1.0000,269.08,Noisy
CTX194500099,134,32,nejv. síla 0 cm )7,ces_Latn,1.0000,1293.12,Trash
CTX194500099,134,33,ek /,afr_Latn,0.9588,8400.21,Trash
CTX194500099,134,34,.0 př,ces_Latn,1.0000,897.10,Trash
CTX194500099,134,35,řezu,ces_Latn,1.0000,499.13,Noisy
CTX194500099,134,36,néhc,fra_Latn,0.4829,1433.90,Trash
CTX194500099,134,37,je z,ces_Latn,0.9742,161043.77,Trash
CTX194500099,134,38,ou b,glg_Latn,0.9681,38519.79,Trash
CTX194500099,134,40,trar,nno_Latn,0.5298,2883.41,Trash
CTX194500099,134,43,fa je,ces_Latn,0.4290,4805295.50,Trash
CTX194500099,134,44,es c,spa_Latn,0.9953,33728.00,Trash
CTX194500099,134,46,se r,spa_Latn,0.9585,32440.57,Trash
CTX194500099,134,61,- Zábrdo,ces_Latn,0.9869,6462.20,Trash
CTX194500099,134,62,Zábrdou,ces_Latn,0.9974,4920.59,Trash
CTX194500099,134,63,"Křince, oka",ces_Latn,0.9956,845.07,Trash
CTX194500099,134,64,"""mburk",vie_Latn,0.4419,2399.24,Trash
CTX194500099,134,65,jhranné,ces_Latn,0.9714,7030.25,Trash
CTX194500099,134,72,Část kamenného plochého,ces_Latn,0.8039,785.67,Trash
CTX194500099,134,73,nu s příčným mírně širok,ces_Latn,1.0000,122.70,Noisy
CTX194500099,134,74,lomem. Týl je zeslaben a,ces_Latn,0.9600,320.88,Noisy
CTX194500099,134,75,oblen. Povrch je hrubý.I,slk_Latn,0.7636,1120.36,Trash
CTX194500099,134,76,| ny jsou zaobleny.Příčný,ces_Latn,1.0000,511.95,Trash
CTX194500099,134,77,řez je elipsovitý / nepi,ces_Latn,0.9999,1476.75,Trash
CTX194500099,134,78,Barva šedá. Větší strany,ces_Latn,1.0000,354.08,Noisy
CTX194500099,134,79,"ploché, užší obloukovite",ces_Latn,0.8216,405.45,Noisy
CTX194500099,134,80,klenuté. Týl opracován.,ces_Latn,0.9938,571.03,Trash
CTX194500099,134,81,■Největší délka skoro 8,ces_Latn,1.0000,789.54,Trash
CTX194500099,134,82,šířka u týlu 2.00 cm,ces_Latn,0.9996,306.68,Noisy
CTX194500099,134,83,šířka u lomu 5.70 cm A,ces_Latn,0.9979,442.07,Noisy
CTX194500099,134,84,síla největší 2.80 cm/,ces_Latn,1.0000,273.96,Noisy
CTX194500099,134,87,l ZE,vie_Latn,1.0000,2262.69,Trash
CTX194500099,134,88,Ira-,eng_Latn,0.6828,774.16,Trash
CTX194500099,134,91,: js,ces_Latn,0.9908,8233048.50,Trash
CTX194500099,134,92,? Vy,ces_Latn,0.5321,1524.06,Trash
CTX194500099,134,95,- Nal. na,tgl_Latn,0.9495,4125.12,Trash
CTX194500099,134,96,kopci Lus-,ces_Latn,0.5310,1331.75,Trash
CTX194500099,134,97,-koun u 01-,ltz_Latn,0.9016,1858.74,Trash
CTX194500099,134,98,bramovic,eng_Latn,0.6941,14565.10,Trash
CTX194500099,134,99,-na Moravě,ces_Latn,1.0000,1492.44,Trash
CTX194500099,134,100,/daroval p,ces_Latn,0.6245,77875.82,Trash
CTX194500099,134,101,ou H. Dla-,por_Latn,0.4513,707.71,Trash
CTX194500099,134,102,-bač.,bod_Tibt,0.6014,1989.53,Trash
CTX194500099,134,103,Nordická,ces_Latn,0.9282,25839.89,Trash
CTX194500099,134,108,Fragment kamenného klím,ces_Latn,0.8171,930.04,Trash
CTX194500099,134,109,"i to část s ostřím, Ostří",ces_Latn,1.0000,150.59,Noisy
CTX194500099,134,110,"obloukovité, otlučené.Ví",ces_Latn,0.9924,1207.70,Trash
CTX194500099,134,111,ší strany mírně vyklenul,ces_Latn,1.0000,981.18,Trash
CTX194500099,134,112,hrany mírně zaobleny.Šil,ces_Latn,1.0000,329.81,Noisy
CTX194500099,134,113,příčný lom. Povrch klím,ces_Latn,0.9998,126.58,Noisy
CTX194500099,134,114,velmi hrubý. Ba va Šedo;,ces_Latn,0.9950,1341.17,Trash
CTX194500099,134,115,lená.,slk_Latn,0.9571,1743.50,Trash
CTX194500099,134,116,nejv. délka 8.20 cm,ces_Latn,0.9999,628.05,Trash
CTX194500099,134,117,Šířka u ost í 5*20 cm/,ces_Latn,0.9979,773.47,Trash
CTX194500099,134,123,1 je,ces_Latn,0.8847,5879452.00,Trash
CTX194500099,134,126,Mutínsko,slk_Latn,0.9920,6491.54,Trash
CTX194500099,134,127,u Křince,ces_Latn,0.9890,2131.32,Trash
CTX194500099,134,128,okres,ces_Latn,0.5998,10438.79,Trash
CTX194500099,134,129,lymburk,vie_Latn,0.3336,1458.75,Trash
CTX194500099,134,130,Nordická k,ces_Latn,0.8661,17874.44,Trash
CTX194500099,134,134,Kamenný nůž vyštípnutý z pa,slk_Latn,0.5318,272.53,Noisy
CTX194500099,134,135,"zourku, podélně prolinutý,",ces_Latn,0.9999,650.22,Trash
CTX194500099,134,136,"hladkého"" lesklého povrchu,",ces_Latn,0.5551,1535.31,Trash
CTX194500099,134,137,"barvy šedohnědé, naokraj ích",ces_Latn,1.0000,446.82,Noisy
CTX194500099,134,138,prosvítající. Ostří je po.,ces_Latn,1.0000,315.78,Noisy
CTX194500099,134,139,obou delšícl stranách. Nožík,ces_Latn,0.9799,577.93,Trash
CTX194500099,134,140,"je neretušovaný, resp. jen",ces_Latn,0.9973,788.29,Trash
CTX194500099,134,141,málo retušovaný. Jeden kone,slk_Latn,0.7423,856.69,Trash
CTX194500099,134,142,je silnější a více otlučený,ces_Latn,1.0000,347.38,Noisy
CTX194500099,134,143,-Nal. v hro,ces_Latn,0.9098,3093.59,Trash
CTX194500099,134,144,bu v Drahé,slk_Latn,0.9538,13208.25,Trash
CTX194500099,134,145,"licích, da",por_Latn,0.9792,1087.57,Trash
CTX194500099,134,146,dap.,min_Latn,0.9988,392.33,Noisy
CTX194500099,134,147,Fidrmuc .,vie_Latn,0.5723,5675.40,Trash
CTX194500099,58,3,160,N/A,0,0,Non-text
CTX194500099,58,4,161,N/A,0,0,Non-text
CTX194500099,58,30,20% V,N/A,0,0,Non-text
CTX194500099,58,60,T -11 >-,N/A,0,0,Non-text
CTX194500099,163,10,/,N/A,0,0,Non-text
CTX194500099,163,23,542,N/A,0,0,Non-text
CTX194500099,163,24,95 ¬,N/A,0,0,Non-text
CTX194500099,163,25,448,N/A,0,0,Non-text
CTX194500099,163,39,"jmvyi//711/1""/7//))",N/A,0,0,Non-text
CTX194500099,163,40,4222277777777224 4,N/A,0,0,Non-text
CTX194500099,163,42,5,N/A,0,0,Non-text
CTX194500099,163,43,z,N/A,0,0,Non-text
CTX194500099,163,44,5,N/A,0,0,Non-text
CTX194500099,163,46,545,N/A,0,0,Non-text
CTX194500099,163,47,93,N/A,0,0,Non-text
CTX194500099,163,48,448,N/A,0,0,Non-text
CTX194500099,163,66,7,N/A,0,0,Non-text
CTX194500099,163,68,ný,N/A,0,0,Non-text
CTX194500099,163,70,544,N/A,0,0,Non-text
CTX194500099,163,71,93,N/A,0,0,Non-text
CTX194500099,163,72,448,N/A,0,0,Non-text
CTX194500099,134,148,"- ""eolit",azj_Latn,0.4025,10731.50,Trash
CTX194500099,58,1,Bližší k.,ces_Latn,0.9970,203.61,Noisy
CTX194500099,58,2,určení,ces_Latn,1.0000,8829.77,Trash
CTX194500099,58,5,"staré Předmět, jeho popis Naleziště a",ces_Latn,1.0000,332.30,Noisy
CTX194500099,58,6,číslo po příp. jeho kresba zp. získání,ces_Latn,1.0000,461.30,Noisy
CTX194500099,58,7,lomek nádoby tvaru pěti- Nal. pravděp.,ces_Latn,1.0000,327.64,Noisy
CTX194500099,58,8,"úhelníku s knoflíkovým . _ J. """,ces_Latn,0.9994,534.16,Trash
CTX194500099,58,9,".nízkým, na j dné straně Nymburk",ces_Latn,1.0000,327.46,Noisy
CTX194500099,58,10,"vislým výčnělkem, který ’",ces_Latn,1.0000,141.75,Noisy
CTX194500099,58,11,má horní plochu mírně pro,ces_Latn,1.0000,1387.15,Trash
CTX194500099,58,12,proKolem výčnělku je,ces_Latn,1.0000,188.11,Noisy
CTX194500099,58,13,ve Veštci,tur_Latn,0.8233,1955.04,Trash
CTX194500099,58,14,OKP.,eng_Latn,0.9848,60.49,Clear
CTX194500099,58,15,Neolit,vie_Latn,0.5174,1132070.62,Trash
CTX194500099,58,16,pásková k.,slk_Latn,0.6064,422.28,Noisy
CTX194500099,58,17,volutová ke.,ces_Latn,0.8880,2617.49,Trash
CTX194500099,58,18,provedena ozdoba a to vry-,ces_Latn,0.8329,2643.91,Trash
CTX194500099,58,19,pem nehtů vždy dvou prstu.,ces_Latn,1.0000,482.72,Noisy
CTX194500099,58,20,Vypálení dobré. Spodní,ces_Latn,0.9998,669.57,Trash
CTX194500099,58,21,Strana tmavé barvy s čet,ces_Latn,0.9343,2228.85,Trash
CTX194500099,58,22,"četzrny křemene, horní",ces_Latn,1.0000,1547.96,Trash
CTX194500099,58,23,okrové barvy.Vlastní stě,ces_Latn,1.0000,1557.84,Trash
CTX194500099,58,24,stěje šedavá.,ces_Latn,1.0000,229.96,Noisy
CTX194500099,58,25,Rzměry:3 x 4.5 x 3.6 x,azj_Latn,0.3163,57.30,Noisy
CTX194500099,58,26,0 výčnělku 2.6 x 2.40 cm,ces_Latn,1.0000,104.12,Noisy
CTX194500099,58,27,Počet vrypu: 6 párů,ces_Latn,1.0000,669.32,Trash
CTX194500099,58,28,Síla 0.80 - 1.0 cm,ces_Latn,0.3692,223.83,Noisy
CTX194500099,58,29,síla s výčnělkem 2.3 cm,ces_Latn,1.0000,199.07,Noisy
CTX194500099,58,31,Zlomek lobře pálené ná- Kal. pravděp.,ces_Latn,1.0000,381.05,Noisy
CTX194500099,58,32,"doby, ostrých hran, nepra-ve Věštci,okr.",slk_Latn,0.9664,735.37,Trash
CTX194500099,58,33,videlného tvaru zdobený i Nymburk,slk_Latn,0.5462,872.07,Trash
CTX194500099,58,34,rytým ornamentem a nízkým -,ces_Latn,0.9722,210.67,Noisy
CTX194500099,58,35,vývalkem. Vnitřní strana,ces_Latn,0.9998,666.80,Trash
CTX194500099,58,36,"šedé barvy, vnější hnědavé.",ces_Latn,1.0000,167.69,Noisy
CTX194500099,58,37,V rohu střepu je nízký vývalek,ces_Latn,1.0000,257.56,Noisy
CTX194500099,58,38,"zaoblených hran, s hlubokým",ces_Latn,0.8046,375.57,Noisy
CTX194500099,58,39,důlkem na vrcholu.Od něho,ces_Latn,1.0000,196.58,Noisy
CTX194500099,58,40,se šíří řada kratších rýh,ces_Latn,1.0000,247.68,Noisy
CTX194500099,58,41,"elipsovitého tvaru, nestejně",ces_Latn,1.0000,1664.97,Trash
CTX194500099,58,42,daleko od sebe vzdálených.,ces_Latn,0.9996,504.13,Trash
CTX194500099,58,43,Síla 0.60 -0.90 cm,ces_Latn,0.5323,312.27,Noisy
CTX194500099,58,44,síla s vývalkem 1.70 cm,ces_Latn,1.0000,699.13,Trash
CTX194500099,58,45,nejv. délka 11.50 cm,ces_Latn,0.9999,742.54,Trash
CTX194500099,58,46,nejv. příčný průměr 7-50,ces_Latn,1.0000,103.85,Noisy
CTX194500099,58,47,2 důlkuve vývalku 1.2 em,ces_Latn,0.9993,318.96,Noisy
CTX194500099,58,48,Počet rýh,slk_Latn,0.9956,672.52,Trash
CTX194500099,58,49,heolit,vie_Latn,0.5014,943908.81,Trash
CTX194500099,58,50,pásková k.,slk_Latn,0.6064,422.28,Noisy
CTX194500099,58,51,volutová ker.,ces_Latn,0.9781,3951.31,Trash
CTX194500099,58,52,-al. pravdě p.,ces_Latn,1.0000,344.79,Noisy
CTX194500099,58,53,Fragment dobře vypálený,ces_Latn,0.9998,449.48,Noisy
CTX194500099,58,54,"■nepravidelného tvaru, po ..",slk_Latn,0.8820,1509.10,Trash
CTX194500099,58,55,cházející od okraje kulo-Nymburk,ces_Latn,1.0000,619.75,Trash
CTX194500099,58,56,"vité nádoby, zdobený neh",slk_Latn,0.9853,621.37,Trash
CTX194500099,58,57,nehvyrýpaným ornamentem.,slk_Latn,0.9437,391.40,Noisy
CTX194500099,58,58,Neolit,vie_Latn,0.5174,1132070.62,Trash
CTX194500099,58,59,"ve Vestco, okres pásková k.",ces_Latn,0.9870,1070.69,Trash
CTX194500099,58,61,volutová ker,ces_Latn,0.9522,8386.02,Trash
CTX194500099,58,62,Je zhotoven z jemné hlíny,ces_Latn,0.8889,2064.54,Trash
CTX194500099,58,63,promísené křemičitým pískem.,ces_Latn,0.9999,411.32,Noisy
CTX194500099,58,64,"Barva, na vnější i na vnitřní",ces_Latn,1.0000,140.08,Noisy
CTX194500099,58,65,Straně: okrová. Asi 1.90 cm,ces_Latn,0.9925,693.50,Trash
CTX194500099,58,66,"pod okrajem je převislý,",ces_Latn,1.0000,401.35,Noisy
CTX194500099,58,67,malý jazykoví tý výčnělěk.,ces_Latn,0.9999,80.81,Clear
CTX194500099,58,68,Téměř rovnoběžně s okrajem,ces_Latn,1.0000,161.33,Noisy
CTX194500099,58,69,se šíří páska složená ze,ces_Latn,1.0000,270.07,Noisy
CTX194500099,58,70,dvou řad vrypů provedených,ces_Latn,1.0000,1015.19,Trash
CTX194500099,163,1,Inv.,deu_Latn,0.9672,69.86,Clear
CTX194500099,163,2,číslo,slk_Latn,0.7664,40839.57,Trash
CTX194500099,163,3,Staré,ces_Latn,0.4566,36340.97,Trash
CTX194500099,163,4,číslo,slk_Latn,0.7664,40839.57,Trash
CTX194500099,163,5,"Předmět, jeho popis, po příp. kresba",ces_Latn,1.0000,217.77,Noisy
CTX194500099,163,6,Naleziště,ces_Latn,1.0000,384.43,Noisy
CTX194500099,163,7,a způsob získání,ces_Latn,1.0000,840.54,Trash
CTX194500099,163,8,"Bližší kult, určení",ces_Latn,0.9993,274.06,Noisy
CTX194500099,163,9,Poznámka,slk_Latn,0.9997,897.29,Trash
CTX194500099,163,11,vnitřní straně červenavé,ces_Latn,1.0000,360.53,Noisy
CTX194500099,163,12,"barvy, na vnější hnědé. Na",ces_Latn,1.0000,161.77,Noisy
CTX194500099,163,13,vnější straně střep zdoben,ces_Latn,1.0000,184.36,Noisy
CTX194500099,163,14,"5 rovnoběžnými rýhami, mělký",ces_Latn,1.0000,128.01,Noisy
CTX194500099,163,15,mi a širokými. Materiál je,ces_Latn,0.7336,267.90,Noisy
CTX194500099,163,16,"dobře vypálen z písčitého,",ces_Latn,0.9997,1022.12,Trash
CTX194500099,163,17,"materiálu, promíseného slí",ces_Latn,0.8887,1384.98,Trash
CTX194500099,163,18,"slíLomy jsou staré,ale",ces_Latn,1.0000,16064.91,Trash
CTX194500099,163,19,ostré.,slk_Latn,0.6392,3054.92,Trash
CTX194500099,163,20,Průměr 55 x 55 mm,ces_Latn,0.9999,178.00,Noisy
CTX194500099,163,21,Síla 7 mm /—n,vie_Latn,0.7934,4003.80,Trash
CTX194500099,163,22,g4ma,vie_Latn,0.9211,3448.99,Trash
CTX194500099,163,26,Okraj znnádoby. Střep je tv;,ces_Latn,0.9990,1451.31,Trash
CTX194500099,163,27,ru obdélníka. Hrdlo prohnut,ces_Latn,0.9984,2200.02,Trash
CTX194500099,163,28,okraj svisle seříznut. Na,ces_Latn,0.9467,854.50,Trash
CTX194500099,163,29,vnitřní straně málo znatel,ces_Latn,1.0000,313.22,Noisy
CTX194500099,163,30,znatelozub pro pokličku. Nádo-,ces_Latn,0.9779,788.00,Trash
CTX194500099,163,31,babyla vyrobena na kruhu.,ces_Latn,0.9997,759.13,Trash
CTX194500099,163,32,"Barva je hnědošedá, vně svě",ces_Latn,1.0000,165.08,Noisy
CTX194500099,163,33,tlejší. Střep dobře vypálen,ces_Latn,1.0000,348.54,Noisy
CTX194500099,163,34,písčitého materiálu promíse,ces_Latn,0.9804,7217.29,Trash
CTX194500099,163,35,"ného slídou. Lomy staré, al",ces_Latn,0.7464,1063.75,Trash
CTX194500099,163,36,ostré.,slk_Latn,0.6392,3054.92,Trash
CTX194500099,163,37,Průměr 65 x 40 mm,ces_Latn,0.9999,192.71,Noisy
CTX194500099,163,38,Síla 40 mm /— ———R,ces_Latn,0.5346,2466.81,Trash
CTX194500099,163,41,i- dtto,ita_Latn,0.6331,6002.79,Trash
