file,page_num,line_num,text,lang,lang_score,perplex,categ
CTX195802839,83,100,"hrdlí 2 řady hřebenového vpichu, 1",ces_Latn,1.0000,618.48,Trash
CTX195802839,83,101,loženého s vodorovnou rýhou.Slídí,ces_Latn,0.8960,432.47,Noisy
CTX195802839,83,102,"no hnědý,slídnatý. :■' . ■",ces_Latn,0.9945,278.71,Noisy
CTX195802839,83,103,. Drobný zlomek okraje.Vraj rozi,ces_Latn,0.9809,732.97,Trash
CTX195802839,83,104,' -lomek sdobený slámováním. - . ‘,ces_Latn,0.9999,706.09,Trash
CTX195802839,83,105,"Zlomky z okraje,nevýrazné.■",ces_Latn,0.8422,973.89,Trash
CTX195802839,83,106,"Zlomek z podhrdlí,zdobený pásk",slk_Latn,0.5797,477.65,Noisy
CTX195802839,83,107,a 2 řadami hřebenového vpichu. Tmí,ces_Latn,1.0000,517.03,Trash
CTX195802839,83,108,natý. ?,gle_Latn,0.2829,461.70,Noisy
CTX195802839,83,109,"■ Zlomek z vydutí,zdobený 2 pásy",slk_Latn,0.5154,609.51,Trash
CTX195802839,83,110,Zlomek okrajový.Oraj jednoduc,ces_Latn,0.9184,473.50,Noisy
CTX195802839,83,111,rovné rýhy pod okrajem .Z misky 7,ces_Latn,0.8487,1802.77,Trash
CTX195802839,83,112,Zlomek masivního uhha.,ces_Latn,1.0000,1431.69,Trash
CTX195802839,83,113,"Zlomky ze spodků nádob, slínaté",ces_Latn,0.9998,570.95,Trash
CTX195802839,83,114,1 střep s dubkovanou lišenou.,ces_Latn,1.0000,1178.88,Trash
CTX195802839,83,115,•Hrdlo je,ces_Latn,0.7169,10600.76,Trash
CTX195802839,83,116,.Část amfo-,ces_Latn,0.5097,1215.81,Trash
CTX195802839,83,117,"ažen,na. po<",ces_Latn,0.9912,557.30,Trash
CTX195802839,83,118,rstříeně za-,ces_Latn,1.0000,193.10,Noisy
CTX195802839,83,119,"atý, červe-",ces_Latn,0.7188,324.84,Noisy
CTX195802839,83,120,ifřený.,ces_Latn,1.0000,166.32,Noisy
CTX195802839,83,121,m vlnovek,slk_Latn,0.9190,6187.51,Trash
CTX195802839,83,122,"vošědý,slí",ces_Latn,0.9559,258.30,Noisy
CTX195802839,83,123,táhlé vlni-,ces_Latn,1.0000,1763.22,Trash
CTX195802839,83,124,"hý,2 vodo ¬",vie_Latn,0.4481,806.45,Trash
CTX195802839,83,125,", sAnostěné",ces_Latn,1.0000,872.41,Trash
CTX195802839,83,126,lužická ?,ces_Latn,0.9193,1123.78,Trash
CTX195802839,83,127,lslovanská.,slk_Latn,0.9674,1283.48,Trash
CTX195802839,83,129,"pravěk,",ces_Latn,1.0000,392.01,Noisy
CTX195802839,83,130,slosanské,ces_Latn,0.9935,33199.96,Trash
CTX195802839,83,131,slov. ■,slk_Latn,0.6924,4304.17,Trash
CTX195802839,83,134,"pravěký,",ces_Latn,1.0000,177.30,Noisy
CTX195802839,83,135,slovanská,slk_Latn,0.9914,6285.28,Trash
CTX195802839,83,136,apravěký.,ces_Latn,1.0000,194.09,Noisy
CTX195802839,165,1,Stará Kouřim 1955*,ces_Latn,0.9933,9789.04,Trash
CTX195802839,165,3,Popis fotografických snímků.,ces_Latn,0.9642,437.90,Noisy
CTX195802839,165,4,C.neg.:,vie_Latn,0.7980,7299.41,Trash
CTX195802839,165,5,Určení místa :,ces_Latn,1.0000,1518.58,Trash
CTX195802839,165,6,Kultura: ■,deu_Latn,0.6291,1171.16,Trash
CTX195802839,165,7,Popis : .,bos_Latn,0.4844,937.53,Trash
CTX195802839,165,9,Střední areál,ces_Latn,1.0000,365.10,Noisy
CTX195802839,165,10,4/54 sever.,ces_Latn,0.5311,5741.39,Trash
CTX195802839,165,11,"slovanská,",slk_Latn,0.9984,1645.27,Trash
CTX195802839,165,12,"Stopy po roštu mladší slovanské hrad""",slk_Latn,0.8228,1811.87,Trash
CTX195802839,165,13,by v prostoře u Libušinky.,ces_Latn,1.0000,1962.69,Trash
CTX195802839,165,15,Střední areál,ces_Latn,1.0000,365.10,Noisy
CTX195802839,165,16,4/54 M jih,ces_Latn,0.6378,2970.69,Trash
CTX195802839,165,18,Příční profil napříč prostorem u Li-,ces_Latn,1.0000,408.96,Noisy
CTX195802839,165,19,lni Sinky s mladší a starší slovanskou,ces_Latn,0.6298,2056.45,Trash
CTX195802839,165,20,vrstvou. J.6,slv_Latn,0.8453,676.04,Trash
CTX195802839,165,24,Stopy po palisádě starší slovanské,ces_Latn,0.9916,1726.59,Trash
CTX195802839,165,25,hradby u Libušinky.,ces_Latn,0.7462,5553.12,Trash
CTX195802839,165,29,Celkový pohled na hrazený prostor u,ces_Latn,1.0000,1284.03,Trash
CTX195802839,165,30,Libušinky s čelní krokvicovou zášti,ces_Latn,0.9960,554.78,Trash
CTX195802839,165,31,záštiv popředí.,ces_Latn,1.0000,425.49,Noisy
CTX195802839,165,33,Východní svah,ces_Latn,0.9897,746.32,Trash
CTX195802839,165,34,"akropole 1/55,",epo_Latn,0.4913,864.87,Trash
CTX195802839,165,35,lužická,ces_Latn,0.9423,735.05,Trash
CTX195802839,165,37,Stopy po palisádových chatách.,slk_Latn,0.8343,1428.02,Trash
CTX195802839,165,40,knovízská,slk_Latn,0.9892,805.85,Trash
CTX195802839,165,41,Celkový pohled na způsob mechanisova-,ces_Latn,1.0000,1196.12,Trash
CTX195802839,165,42,né skrývky buldozerem.V popředí kno,ces_Latn,0.9971,776.85,Trash
CTX195802839,165,43,knopolozemnice.,hrv_Latn,0.5789,3535.58,Trash
CTX195802839,165,47,Knovízská polozemnice s placatými ka,slk_Latn,0.6026,1049.47,Trash
CTX195802839,165,48,kaa základy konstrukce na dně.,ces_Latn,1.0000,269.60,Noisy
CTX195802839,165,52,""" s boku, '",swe_Latn,0.9756,1926.98,Trash
CTX195802839,165,54,Východní svah,ces_Latn,0.9897,746.32,Trash
CTX195802839,165,55,akropole 1/55,epo_Latn,0.3901,1519.60,Trash
CTX195802839,165,56,zenr. západ,ces_Latn,0.9959,2270.69,Trash
CTX195802839,165,57,slovanská,slk_Latn,0.9914,6285.28,Trash
CTX195802839,165,58,Postup při skrývce buldozerem v pásech,ces_Latn,1.0000,480.32,Noisy
CTX195802839,165,60,Vých.svah akropo,slk_Latn,0.8840,1680.98,Trash
CTX195802839,165,61,"akropo,sever slovanská",slk_Latn,0.5962,7931.42,Trash
CTX195802839,165,62,Sondáž areálu s podlahovými žlábky.,ces_Latn,0.9466,531.85,Trash
CTX195802839,165,64,Vých.svah akro,slk_Latn,0.9243,1998.10,Trash
CTX195802839,165,65,akrozápad.1/55,slk_Latn,0.6360,979.39,Trash
CTX195802839,165,66,slovanská,slk_Latn,0.9914,6285.28,Trash
CTX195802839,165,67,Zásobní jáma nad sondou z r.1948.,ces_Latn,0.9940,824.32,Trash
CTX195802839,165,71,Vých.svah akropo,slk_Latn,0.8840,1680.98,Trash
CTX195802839,165,72,"akropo,1/55 jih. slovanská",ces_Latn,0.9805,1583.65,Trash
CTX195802839,165,73,Pohled na část předsunutých poflaho-,ces_Latn,1.0000,782.90,Trash
CTX195802839,165,74,vých žlábků,ces_Latn,1.0000,180.66,Noisy
CTX195802839,165,76,"Vých.svah akro- slovanská,",slk_Latn,0.9912,1018.17,Trash
CTX195802839,165,77,pole východ.1/55,ces_Latn,0.6216,618.09,Trash
CTX195802839,165,78,Areál s podlahovými žlábky se sklepní,ces_Latn,0.9999,610.56,Trash
CTX195802839,165,79,jamou v popředí č. j. 1 ■.,ces_Latn,1.0000,777.92,Trash
CTX195802839,165,83,■ Areál s podlahovými žlábky.,ces_Latn,0.9165,677.17,Trash
CTX195802839,165,87,Starší slovanský žlebovitý přékop,ces_Latn,0.5760,165.72,Noisy
CTX195802839,165,88,"vnitřního valu překrytý ml, slovan.",ces_Latn,1.0000,384.82,Noisy
CTX195802839,165,89,polštářovými Žlábky. -,ces_Latn,0.9512,149.76,Noisy
CTX195802839,165,93,"Areál s podlahovými žlábky.slov,pří-",ces_Latn,0.9989,446.64,Noisy
CTX195802839,165,94,"kopkem, skle pní Jamou mezi žlábky a kon",ces_Latn,1.0000,875.15,Trash
CTX195802839,165,95,"teolním blokem,_",ces_Latn,1.0000,1383.67,Trash
CTX195802839,165,99,"St.slov. příkop,překrytý soustavou pod",ces_Latn,1.0000,306.83,Noisy
CTX195802839,165,100,"lahových žlábků,rýsujících se v kontr,",ces_Latn,1.0000,158.03,Noisy
CTX195802839,165,101,. profilu.,min_Latn,0.2662,4574.73,Trash
CTX195802839,65,3,Obdélníková Jamka s šedohnědou výplní bez nálezu. Profil obou,ces_Latn,0.9976,523.82,Trash
CTX195802839,65,4,"kůlů na plánu 16/55- Rozm. : 60x50, hl. : 10 cm.",ces_Latn,0.9979,265.07,Noisy
CTX195802839,65,6,"Kruhová Jamka analogické výplne, miskovitá, o prúm. 40em a",slk_Latn,0.8886,1018.62,Trash
CTX195802839,65,7,hl..:6cm.,gle_Latn,0.2897,953.09,Trash
CTX195802839,65,9,"Oválný kůl, obklopený kameny, miskovitý, analogické výplne,",slk_Latn,0.5753,238.21,Noisy
CTX195802839,65,11,"K 59, PI- 15/55, sek. : F 56.",N/A,0,0,Non-text
CTX195802839,65,14,"K 60, PI. 15/55, sek. F 39.",N/A,0,0,Non-text
CTX195802839,65,19,"K 61, PI. 15/55, sek. ; G 1.",N/A,0,0,Non-text
CTX195802839,65,22,"K 69, PI. 15/55, sek. : G 10. "" .",N/A,0,0,Non-text
CTX195802839,65,25,"K 66-68, PI. 15/55, sek.: G 12-14.",N/A,0,0,Non-text
CTX195802839,65,28,"K 70-71, PI. 15/55, sek.: G 1921.",N/A,0,0,Non-text
CTX195802839,65,31,"K 72, PI.15/55, sek. : G 25- č. nál. 244/55., Č. pŕ. 574/55.",N/A,0,0,Non-text
CTX195802839,65,35,"K 75, Pl. 15/55, sek. : G 26. 1",N/A,0,0,Non-text
CTX195802839,132,2,c734337/s8.,N/A,0,0,Non-text
CTX195802839,132,3,129,N/A,0,0,Non-text
CTX195802839,132,7,495/55,N/A,0,0,Non-text
CTX195802839,132,8,•,N/A,0,0,Non-text
CTX195802839,132,9,13.,N/A,0,0,Non-text
CTX195802839,132,12,. 14.,N/A,0,0,Non-text
CTX195802839,132,15,15.,N/A,0,0,Non-text
CTX195802839,132,18,16.,N/A,0,0,Non-text
CTX195802839,132,19,42185,N/A,0,0,Non-text
CTX195802839,132,24,17.,N/A,0,0,Non-text
CTX195802839,132,27,18.,N/A,0,0,Non-text
CTX195802839,132,31,19.,N/A,0,0,Non-text
CTX195802839,132,34,20.,N/A,0,0,Non-text
CTX195802839,132,36,21.,N/A,0,0,Non-text
CTX195802839,132,38,22.,N/A,0,0,Non-text
CTX195802839,132,41,23.,N/A,0,0,Non-text
CTX195802839,132,42,42186,N/A,0,0,Non-text
CTX195802839,132,46,24.,N/A,0,0,Non-text
CTX195802839,132,47,42187,N/A,0,0,Non-text
CTX195802839,132,51,25.,N/A,0,0,Non-text
CTX195802839,132,52,42188,N/A,0,0,Non-text
CTX195802839,132,57,26.,N/A,0,0,Non-text
CTX195802839,132,58,42189,N/A,0,0,Non-text
CTX195802839,132,62,27.,N/A,0,0,Non-text
CTX195802839,132,64,28.,N/A,0,0,Non-text
CTX195802839,132,66,29.,N/A,0,0,Non-text
CTX195802839,132,69,"50,",N/A,0,0,Non-text
CTX195802839,132,71,51.,N/A,0,0,Non-text
CTX195802839,132,75,52.,N/A,0,0,Non-text
CTX195802839,132,76,42190,N/A,0,0,Non-text
CTX195802839,32,2,29,N/A,0,0,Non-text
CTX195802839,32,3,"K,72,:",N/A,0,0,Non-text
CTX195802839,32,7,K.75.,N/A,0,0,Non-text
CTX195802839,32,8,"/27.8/55,sek,:HI,č,n61.:67/55,č.p*1r,:395/55/.",N/A,0,0,Non-text
CTX195802839,32,11,K.74.,N/A,0,0,Non-text
CTX195802839,32,14,K.75.:,N/A,0,0,Non-text
CTX195802839,32,19,K.76.:,N/A,0,0,Non-text
CTX195802839,32,23,K.77.: ___,N/A,0,0,Non-text
CTX195802839,32,27,K.78.:,N/A,0,0,Non-text
CTX195802839,32,30,K.79.:,N/A,0,0,Non-text
CTX195802839,32,34,K.80.: .,N/A,0,0,Non-text
CTX195802839,32,38,K.81.: ■ ',N/A,0,0,Non-text
CTX195802839,93,1,2+ 2839,N/A,0,0,Non-text
CTX195802839,93,2,• 90,N/A,0,0,Non-text
CTX195802839,93,10,584,N/A,0,0,Non-text
CTX195802839,93,11,2,N/A,0,0,Non-text
CTX195802839,93,17,1,N/A,0,0,Non-text
CTX195802839,93,18,. 271/55č.n.,N/A,0,0,Non-text
CTX195802839,93,29,»‘ ' :,N/A,0,0,Non-text
CTX195802839,93,30,h . —,N/A,0,0,Non-text
CTX195802839,93,31,585,N/A,0,0,Non-text
CTX195802839,93,32,/55,N/A,0,0,Non-text
CTX195802839,93,36,1955.,N/A,0,0,Non-text
CTX195802839,93,39,145/55 ■,N/A,0,0,Non-text
CTX195802839,65,10,"bez nálezu. Prúm.: 50, hl.: 30 cm.",slk_Latn,0.8773,512.03,Trash
CTX195802839,65,12,"Drobný, oválný kůl, vystužený kamenem s tmavší hlinitou výpl",ces_Latn,0.9419,171.04,Noisy
CTX195802839,65,13,"výplBez nálezu. Rozm. : 50x20 cm, hl.: 12cm.",slk_Latn,0.7865,486.49,Noisy
CTX195802839,65,15,"Dva drobné kruhové kůly, zahloubené do počínajícího prudkého",ces_Latn,0.9994,934.58,Trash
CTX195802839,65,16,"srázu. Spolu se stopami po týčovině v bezprostředním okolí obou, před",ces_Latn,1.0000,318.56,Noisy
CTX195802839,65,17,"předvystužení tohoto srzu. Výplň kůlů je analogická, bez nálezu.",ces_Latn,1.0000,316.26,Noisy
CTX195802839,65,18,Prúm. : 25 cm.,vie_Latn,0.3190,928.03,Trash
CTX195802839,65,20,"Pravouhlá Jamka při západní stěné s analogickou výplní, bez",ces_Latn,1.0000,418.76,Noisy
CTX195802839,65,21,"nálezu. Hl. : 15 cm,",slk_Latn,0.5308,760.63,Trash
CTX195802839,65,23,"Velká jáma lichoběžníková, pravdepodobné po kůlu, uiskovitá,",ces_Latn,0.9604,234.43,Noisy
CTX195802839,65,24,"se skosenými stenami, bez nálezu. Rozm. ; 120x100 cm, hl. ; 1c cm.",ces_Latn,0.7725,479.58,Noisy
CTX195802839,65,26,"Dvé větší zaokrouhlené Jamky, miskovité, přisazené k žlábku",ces_Latn,1.0000,356.11,Noisy
CTX195802839,65,27,"téže výplně, bez nálezu. Hl.: 10-20 cm.",ces_Latn,0.9992,153.52,Noisy
CTX195802839,65,29,"■ Dvě obdélníkové jamky, miskovité, Šedé výplne, bez nálezu.",ces_Latn,0.9513,359.56,Noisy
CTX195802839,65,30,Hl.: 10 cm.,vie_Latn,0.7082,944.30,Trash
CTX195802839,65,32,"Oválná hlubší jáma kůlová s šedou výplní s jedním slov, stře",ces_Latn,1.0000,145.25,Noisy
CTX195802839,65,33,"střePrům. 60, hl.: 20 cm.",ces_Latn,0.9997,268.02,Noisy
CTX195802839,65,34,"K 72-74,jsou vyhloubeny v ose sektoru tesné za sebou.",ces_Latn,0.9980,437.05,Noisy
CTX195802839,65,36,"Hlubší kůl válcovitý, s analogickou vyplní, vystužený 4 kameny.",ces_Latn,0.9961,179.17,Noisy
CTX195802839,65,37,"Prům. : 20 cm, hl.: 44 cm.",ces_Latn,0.4481,215.27,Noisy
CTX195802839,132,1,"St,Kouřim 1955.",ces_Latn,0.9208,845.60,Trash
CTX195802839,132,4,č.nál.,slk_Latn,0.6425,150.53,Noisy
CTX195802839,132,5,č.neg.,slk_Latn,0.4803,853.34,Trash
CTX195802839,132,6,Popis: roznaaka,bos_Latn,0.2722,2077.91,Trash
CTX195802839,132,10,"Zlomek z vydutí, zdobeny drobnou nésolixanásobnou-.rauišt-",ces_Latn,0.9389,1105.70,Trash
CTX195802839,132,11,vlnovkou.Šedohnědý. ní,ces_Latn,1.0000,271.52,Noisy
CTX195802839,132,13,"Drobný střep z šikmo vytaženého osraje,na runu,",ces_Latn,0.9987,400.73,Noisy
CTX195802839,132,14,robeném.,ces_Latn,0.3754,867.82,Trash
CTX195802839,132,16,"Zlomek podnrdlí,zdobeného hřebenovým vpichem",ces_Latn,0.9993,780.58,Trash
CTX195802839,132,17,a nízkou vlnicí • Tmavohnedý.,ces_Latn,0.9820,801.74,Trash
CTX195802839,132,20,"Okrajový otřep nádobky, okra j je vytažen,šíkiuo r.",ces_Latn,0.9941,351.69,Noisy
CTX195802839,132,21,"oříznutý,hrdlo prohnuté,ostře nasazené na pod-",ces_Latn,1.0000,532.20,Trash
CTX195802839,132,22,"hrdlí, zdobené pasy hrebenoveho vpichu a vodorov",slk_Latn,0.9805,794.76,Trash
CTX195802839,132,23,vodorovžlábky. rinédý.,slk_Latn,0.7959,318.35,Noisy
CTX195802839,132,25,Část téže nádoby jako č. 12. Trojí hřebenový vpich,ces_Latn,1.0000,200.98,Noisy
CTX195802839,132,26,"a pás ostrých vlnic,tmavošedý střep.",ces_Latn,0.9973,1094.92,Trash
